Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-12-05 00:58:59.780 +0530,"Running",0:00:00,0,0,0,"20171205_005859.780/LogFile.txt","","",0
2017-12-05 00:59:36.500 +0530,"Running",0:00:00,0,0,0,"20171205_005936.500/LogFile.txt","","",0
2017-12-05 00:59:56.025 +0530,"Failure",0:00:02,1,0,1,"20171205_005956.025/LogFile.txt","","File Not Found -- moveto Error - Could Not Open Image: https",0
2017-12-05 01:00:13.566 +0530,"Failure",0:00:03,1,0,1,"20171205_010013.566/LogFile.txt","","File Not Found -- moveto Error - Could Not Open Image: https",0
2017-12-05 01:00:50.590 +0530,"Success",0:00:12,0,0,0,"20171205_010050.590/LogFile.txt","","",1
2017-12-05 01:02:42.463 +0530,"Running",0:00:00,0,0,0,"20171205_010242.463/LogFile.txt","","",0
2017-12-05 01:03:23.402 +0530,"Failure",0:00:27,1,0,1,"20171205_010323.402/LogFile.txt","","Image Not Found -- click Error - No Image Found On Screen: ""AccountLists""",0
2017-12-05 01:04:11.967 +0530,"Running",0:00:00,0,0,0,"20171205_010411.967/LogFile.txt","","",0
2017-12-05 01:05:59.665 +0530,"Failure",0:00:27,1,0,1,"20171205_010559.665/LogFile.txt","","Image Not Found -- click Error - No Image Found On Screen: ""AccountLists""",0
