Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-12-14 10:07:27.751 -0600,"Success",0:00:02,0,0,0,"20171214_100727.751/LogFile.txt","","",1
2017-12-14 10:07:53.002 -0600,"Success",0:00:02,0,0,0,"20171214_100753.002/LogFile.txt","","",1
2017-12-14 10:42:38.148 -0600,"Success",0:00:01,0,0,0,"20171214_104238.148/LogFile.txt","","",1
2017-12-14 10:45:52.634 -0600,"Running",0:00:00,0,0,0,"20171214_104552.634/LogFile.txt","","",0
2017-12-14 10:46:30.371 -0600,"Running",0:00:00,0,0,0,"20171214_104630.371/LogFile.txt","","",0
2017-12-14 11:14:49.573 -0600,"Success",0:00:02,0,0,0,"20171214_111449.573/LogFile.txt","","",1
2017-12-14 11:20:37.636 -0600,"Running",0:00:00,0,0,0,"20171214_112037.636/LogFile.txt","","",0
2017-12-14 11:32:59.247 -0600,"Success",0:00:11,0,1,0,"20171214_113259.247/LogFile.txt","","",1
2017-12-14 11:38:40.858 -0600,"Success",0:00:07,0,1,0,"20171214_113840.858/LogFile.txt","","",1
