Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-12-05 22:44:59.856 +0530,"Success",0:00:01,0,0,0,"20171205_224459.856/LogFile.txt","","",1
2017-12-05 22:45:28.962 +0530,"Running",0:00:00,0,0,0,"20171205_224528.962/LogFile.txt","","",0
2017-12-05 22:45:54.504 +0530,"Success",0:00:18,0,0,0,"20171205_224554.504/LogFile.txt","","",1
2017-12-06 02:11:23.956 +0530,"Failure",0:00:00,1,0,0,"20171206_021123.956/LogFile.txt","","SenseTalk Compiler Exception -- in day2_ocr:\nSyntax Error at line 71: Syntax Error - can't understand "","" at or near character 1557",0
